metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/20040002,HTTP/1.1,default,,200,,,http://localhost:8000/cep/20040002,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397044,106.987600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397044,0.470600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397044,0.470600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397044,106.987600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397044,105.225300,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397044,0.539800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397044,0.527000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397044,0.012800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397044,103.624700,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397044,1.587800,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_duration,1749397044,105.794400,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_blocked,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_connecting,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_waiting,1749397044,105.794400,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/88010001,HTTP/1.1,default,,200,,,http://localhost:8000/cep/88010001,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397044,104.547000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397044,1.033800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397044,1.033800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397044,102.533800,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397044,2.013200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397044,108.082500,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397044,0.310700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397044,0.093700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397044,103.066200,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397044,5.016300,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397044,106.876700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397044,0.533100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397044,0.533100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397044,106.876700,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_duration,1749397044,104.913700,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_blocked,1749397044,0.332400,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_connecting,1749397044,0.107500,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_waiting,1749397044,102.643100,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_receiving,1749397044,2.270600,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/70040900,HTTP/1.1,default,,200,,,http://localhost:8000/cep/70040900,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_duration,1749397044,102.606100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_blocked,1749397044,0.557900,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_connecting,1749397044,0.557900,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_waiting,1749397044,102.606100,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/30140071,HTTP/1.1,default,,200,,,http://localhost:8000/cep/30140071,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397044,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397044,367.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397044,1104.439100,,,,,,,,,default,,,,,,,
iterations,1749397044,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397044,107.445300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397044,0.991000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397044,0.685300,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397044,105.620200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397044,1.825100,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397044,104.504500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397044,0.894600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397044,0.894600,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397044,104.504500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,logradouro existe,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,cidade é string,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,UF válida,,,,,,,,default,,,,,,,
checks,1749397044,1.000000,timestamp presente,,,,,,,,default,,,,,,,
data_sent,1749397044,92.000000,,,,,,,,,default,,,,,,,
data_received,1749397044,384.000000,,,,,,,,,default,,,,,,,
iteration_duration,1749397044,1107.924600,,,,,,,,,default,,,,,,,
iterations,1749397044,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1749397044,1.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_duration,1749397044,105.008200,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_blocked,1749397044,0.381000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_connecting,1749397044,0.381000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_tls_handshaking,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_sending,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_waiting,1749397044,103.651500,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_receiving,1749397044,1.356700,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
http_req_failed,1749397044,0.000000,,,,true,,GET,http://localhost:8000/cep/01001000,HTTP/1.1,default,,200,,,http://localhost:8000/cep/01001000,,
checks,1749397044,1.000000,status é 200,,,,,,,,default,,,,,,,
